batch,time,Aeration Rate,Agitator Power,Substrate Feed Flowrate,Dissolved oxygen volume fraction,Culture Volume,Carbon Dioxide Concentration,ph,Fermentor Temperature,Generated Heat,Cooling water flow rate,Penicillin concentration
45,2024/10/27 11:00,8.3164,30.355,0.039485,1.1058,52.888,2.2598,5.7143,298.02,40569,17.727,0.37129
45,2024/10/27 11:30,8.3164,30.355,0.039485,1.1033,52.914,2.3231,5.4585,298.02,40892,17.945,0.37787
45,2024/10/27 12:00,8.3164,30.355,0.039485,1.1053,52.941,2.3983,5.7214,298.02,41213,18.163,0.38441
45,2024/10/27 12:30,8.3164,30.355,0.039485,1.1089,52.967,2.3348,5.4649,298.02,41530,18.38,0.39102
45,2024/10/27 13:00,8.3164,30.355,0.039485,1.1024,52.993,2.3573,5.7284,298.02,41845,18.596,0.3976
45,2024/10/27 13:30,8.3164,30.355,0.039485,1.106,53.02,2.3538,5.4713,298.02,42157,18.811,0.40425
45,2024/10/27 14:00,8.3164,30.355,0.039485,1.1073,53.046,2.3205,5.7355,298.02,42467,19.025,0.41086
45,2024/10/27 14:30,8.3164,30.355,0.039485,1.1074,53.072,2.4235,5.4777,298.02,42773,19.238,0.41754
45,2024/10/27 15:00,8.3164,30.355,0.039485,1.1013,53.099,2.424,5.7426,298.02,43077,19.451,0.42419
45,2024/10/27 15:30,8.3164,30.355,0.039485,1.1024,53.125,2.5165,5.4841,298.02,43378,19.662,0.4309
45,2024/10/27 16:00,8.3164,30.355,0.039485,1.1042,53.151,2.5015,5.7498,298.01,43677,19.873,0.43758
45,2024/10/27 16:30,8.3164,30.355,0.039485,1.1057,53.177,2.4975,5.4905,298.01,43972,20.082,0.44433
45,2024/10/27 17:00,8.3164,30.355,0.039485,1.1021,53.204,2.3953,5.7569,298.01,44266,20.29,0.45103
45,2024/10/27 17:30,8.3164,30.355,0.039485,1.1032,53.23,2.4348,5.4969,298.01,44556,20.497,0.45781
45,2024/10/27 18:00,8.3164,30.355,0.039485,1.1041,53.256,2.5322,5.7641,298.01,44845,20.704,0.46455
45,2024/10/27 18:30,8.3164,30.355,0.039485,1.1028,53.283,2.5382,5.5033,298.01,45130,20.908,0.47136
45,2024/10/27 19:00,8.3164,30.355,0.039485,1.097,53.309,2.5062,5.7713,298.01,45414,21.112,0.47812
45,2024/10/27 19:30,8.3164,30.355,0.039485,1.1068,53.335,2.5255,5.5097,298.01,45694,21.315,0.48496
45,2024/10/27 20:00,8.3164,30.355,0.039485,1.1017,53.361,2.677,5.7785,298.01,45972,21.517,0.49175
45,2024/10/27 20:30,8.3164,30.355,0.039485,1.0987,53.388,2.504,5.5161,298.01,46247,21.717,0.49862
45,2024/10/27 21:00,8.3164,30.355,0.039485,1.1039,53.414,2.557,5.7857,298.01,46520,21.917,0.50544
45,2024/10/27 21:30,8.3164,30.355,0.039485,1.1026,53.44,2.5697,5.5226,298.01,46790,22.115,0.51234
45,2024/10/27 22:00,8.3164,30.355,0.039485,1.1009,53.466,2.611,5.793,298.01,47059,22.313,0.51919
45,2024/10/27 22:30,8.3164,30.355,0.039485,1.0984,53.493,2.6769,5.529,298.01,47324,22.509,0.52611
45,2024/10/27 23:00,8.3164,30.355,0.039485,1.0984,53.519,2.5865,5.8002,298.01,47587,22.704,0.53299
45,2024/10/27 23:30,8.3164,30.355,0.039485,1.1036,53.545,2.6834,5.5355,298.01,47847,22.898,0.53994
45,2024/10/28 0:00,8.3164,30.355,0.039485,1.103,53.571,2.5625,5.8075,298.01,48106,23.09,0.54685
45,2024/10/28 0:30,8.3164,30.355,0.039485,1.0988,53.597,2.5897,5.5419,298.01,48361,23.282,0.55383
45,2024/10/28 1:00,8.3164,30.355,0.039485,1.0959,53.624,2.6491,5.8149,298.01,48615,23.472,0.56076
45,2024/10/28 1:30,8.3164,30.355,0.039485,1.1008,53.65,2.63,5.5484,298.01,48866,23.661,0.56776
45,2024/10/28 2:00,8.3164,30.355,0.039485,1.0981,53.676,2.7154,5.8222,298.01,49115,23.849,0.57472
45,2024/10/28 2:30,8.3164,30.355,0.039485,1.1003,53.702,2.7299,5.5549,298.01,49361,24.035,0.58176
45,2024/10/28 3:00,8.3164,30.355,0.039485,1.1059,53.728,2.6832,5.8296,298.01,49605,24.221,0.58874
45,2024/10/28 3:30,8.3164,30.355,0.039485,1.0996,53.754,2.5968,5.5614,298.01,49846,24.405,0.5958
45,2024/10/28 4:00,8.3164,30.355,0.039485,1.0964,53.781,2.7429,5.837,298.01,50086,24.588,0.60281
45,2024/10/28 4:30,8.3164,30.355,0.039485,1.0981,53.807,2.6874,5.5679,298.01,50323,24.77,0.60989
45,2024/10/28 5:00,8.3164,30.355,0.039485,1.0975,53.833,2.7643,5.8444,298.01,50558,24.951,0.61693
45,2024/10/28 5:30,8.3164,30.355,0.039485,1.0928,53.859,2.689,5.5744,298.01,50790,25.13,0.62404
45,2024/10/28 6:00,8.3164,30.355,0.039485,1.1016,53.885,2.879,5.8518,298.01,51021,25.308,0.6311
45,2024/10/28 6:30,8.3164,30.355,0.039485,1.0993,53.911,2.8766,5.581,298.01,51249,25.485,0.63824
45,2024/10/28 7:00,8.3164,30.355,0.039485,1.096,53.937,2.769,5.8593,298.01,51475,25.661,0.64533
45,2024/10/28 7:30,8.3164,30.355,0.039485,1.0999,53.963,2.8158,5.5875,298.01,51698,25.835,0.65249
45,2024/10/28 8:00,8.3164,30.355,0.039485,1.0972,53.99,2.8246,5.8668,298.01,51920,26.008,0.6596
45,2024/10/28 8:30,8.3164,30.355,0.039485,1.1039,54.016,2.7864,5.594,298.01,52139,26.18,0.66679
45,2024/10/28 9:00,8.3164,30.355,0.039485,1.0965,54.042,2.9281,5.8743,298.01,52357,26.35,0.67393
45,2024/10/28 9:30,8.3164,30.355,0.039485,1.099,54.068,2.7849,5.6006,298.01,52572,26.52,0.68114
45,2024/10/28 10:00,8.3164,30.355,0.039485,1.0996,54.094,2.8339,5.8819,298.01,52785,26.688,0.6883
45,2024/10/28 10:30,8.3164,30.355,0.039485,1.0988,54.12,2.9068,5.6072,298.01,52995,26.854,0.69554
45,2024/10/28 11:00,8.3164,30.355,0.039485,1.0956,54.146,2.9011,5.8895,298.01,53204,27.02,0.70273
45,2024/10/28 11:30,8.3164,30.355,0.039485,1.0978,54.172,2.9696,5.6138,298.01,53410,27.184,0.70999
45,2024/10/28 12:00,8.3164,30.355,0.039485,1.0936,54.198,2.897,5.8971,298.01,53615,27.347,0.7172
45,2024/10/28 12:30,8.3164,30.355,0.039485,1.0977,54.224,2.8018,5.6203,298.01,53817,27.509,0.72448
45,2024/10/28 13:00,8.3164,30.355,0.039485,1.0949,54.25,2.8988,5.9048,298.01,54018,27.669,0.73172
45,2024/10/28 13:30,8.3164,30.355,0.039485,1.0984,54.276,2.9077,5.627,298.01,54216,27.828,0.73903
45,2024/10/28 14:00,8.3164,30.355,0.039485,1.0998,54.302,3.0368,5.9125,298.01,54412,27.986,0.74629
45,2024/10/28 14:30,8.3164,30.355,0.039485,1.0987,54.328,2.9193,5.6336,298.01,54606,28.143,0.75363
45,2024/10/28 15:00,8.3164,30.355,0.039485,1.0964,54.354,3.0056,5.9202,298.01,54799,28.298,0.76091
45,2024/10/28 15:30,8.3164,30.355,0.039485,1.0982,54.38,2.9172,5.6402,298.01,54989,28.452,0.76827
45,2024/10/28 16:00,8.3164,30.355,0.039485,1.0995,54.406,2.8355,5.9279,298.01,55177,28.605,0.77558
45,2024/10/28 16:30,8.3164,30.355,0.039485,1.0922,54.432,2.8679,5.6469,298.01,55363,28.756,0.78297
45,2024/10/28 17:00,8.3164,30.355,0.039485,1.0968,54.458,3.0577,5.9357,298.01,55548,28.906,0.7903
45,2024/10/28 17:30,8.3164,30.355,0.039485,1.0971,54.484,2.9805,5.6535,298.01,55730,29.055,0.79771
45,2024/10/28 18:00,8.3164,30.355,0.039485,1.0957,54.51,3.0062,5.9436,298.01,55911,29.203,0.80506
45,2024/10/28 18:30,8.3164,30.355,0.039485,1.0998,54.536,3.0122,5.6602,298.01,56089,29.349,0.81249
45,2024/10/28 19:00,8.3164,30.355,0.039485,1.0977,54.562,2.9364,5.9514,298.01,56266,29.494,0.81987
45,2024/10/28 19:30,8.3164,30.355,0.039485,1.0962,54.588,2.9859,5.6669,298.01,56440,29.637,0.82733
45,2024/10/28 20:00,8.3164,30.355,0.039485,1.0932,54.614,3.1169,5.9593,298.01,56613,29.78,0.83473
45,2024/10/28 20:30,8.3164,30.355,0.039485,1.0973,54.64,3.1086,5.6736,298.01,56783,29.921,0.84221
45,2024/10/28 21:00,8.3164,30.355,0.039485,1.0956,54.666,2.9412,5.9673,298.01,56953,30.061,0.84964
45,2024/10/28 21:30,8.3164,30.355,0.039485,1.0969,54.692,3.0253,5.6803,298.01,57120,30.199,0.85714
45,2024/10/28 22:00,8.3164,30.355,0.039485,1.0924,54.718,3.0663,5.9753,298.01,57285,30.336,0.86459
45,2024/10/28 22:30,8.3164,30.355,0.039485,1.0925,54.743,3.0409,5.6871,298.01,57448,30.472,0.87211
45,2024/10/28 23:00,8.3164,30.355,0.039485,1.0963,54.769,3.0944,5.9833,298.01,57610,30.607,0.87958
45,2024/10/28 23:30,8.3164,30.355,0.039485,1.0916,54.795,2.9489,5.6938,298.01,57770,30.74,0.88713
45,2024/10/29 0:00,8.3164,30.355,0.039485,1.0985,54.821,3.1306,5.9913,298.01,57928,30.873,0.89462
45,2024/10/29 0:30,8.3164,30.355,0.039485,1.0956,54.847,3.0825,5.7006,298.01,58084,31.003,0.90219
45,2024/10/29 1:00,8.3164,30.355,0.039485,1.0937,54.873,3.1355,5.9994,298.01,58238,31.133,0.90971
45,2024/10/29 1:30,8.3164,30.355,0.039485,1.0942,54.899,3.2046,5.7074,298.01,58391,31.261,0.9173
45,2024/10/29 2:00,8.3164,30.355,0.039485,1.0989,54.925,3.1441,6.0076,298.01,58542,31.388,0.92484
45,2024/10/29 2:30,8.3164,30.355,0.039485,1.0939,54.95,3.1618,5.7142,298.01,58691,31.514,0.93245
45,2024/10/29 3:00,8.3164,30.355,0.039485,1.0952,54.976,3.2001,6.0158,298.01,58838,31.638,0.94001
45,2024/10/29 3:30,8.3164,30.355,0.039485,1.0921,55.002,3.2042,5.721,298.01,58984,31.762,0.94764
45,2024/10/29 4:00,8.3164,30.355,0.039485,1.0958,55.028,3.1199,6.024,298.01,59128,31.884,0.95523
45,2024/10/29 4:30,8.3164,30.355,0.039485,1.0973,55.054,3.128,5.7278,298.01,59270,32.004,0.96288
45,2024/10/29 5:00,8.3164,30.355,0.039485,1.0996,55.08,3.1599,6.0323,298.01,59410,32.124,0.97049
45,2024/10/29 5:30,8.3164,30.355,0.039485,1.0938,55.105,3.1629,5.7347,298.01,59549,32.242,0.97816
45,2024/10/29 6:00,8.3164,30.355,0.039485,1.096,55.131,3.2216,6.0406,298.01,59686,32.359,0.98579
45,2024/10/29 6:30,8.3164,30.355,0.039485,1.0971,55.157,3.1436,5.7416,298.01,59822,32.474,0.99348
45,2024/10/29 7:00,8.3164,30.355,0.039485,1.0947,55.183,3.1658,6.049,298.01,59956,32.589,1.0011
45,2024/10/29 7:30,8.3164,30.355,0.039485,1.0935,55.209,3.1972,5.7485,298.01,60087,32.702,1.0088
45,2024/10/29 8:00,8.3164,30.355,0.039485,1.0899,55.235,3.2464,6.0574,298.01,60218,32.814,1.0165
45,2024/10/29 8:30,8.3164,30.355,0.039485,1.0907,55.26,3.1389,5.7554,298.01,60347,32.924,1.0242
45,2024/10/29 9:00,8.3164,30.355,0.039485,1.0966,55.286,3.1805,6.0659,298.01,60474,33.034,1.0319
45,2024/10/29 9:30,8.3164,30.355,0.039485,1.0978,55.312,3.2328,5.7623,298.01,60600,33.142,1.0397
45,2024/10/29 10:00,8.3164,30.355,0.039485,1.094,55.338,3.2349,6.0745,298.01,60724,33.249,1.0474
45,2024/10/29 10:30,8.3164,30.355,0.039485,1.0975,55.363,3.2147,5.7693,298.01,60846,33.354,1.0552
45,2024/10/29 11:00,8.3164,30.355,0.039485,1.0932,55.389,3.1829,6.083,298.01,60967,33.459,1.0629
45,2024/10/29 11:30,8.3164,30.355,0.039485,1.0951,55.415,3.1469,5.7762,298.01,61086,33.562,1.0707
45,2024/10/29 12:00,8.3164,30.355,0.039485,1.0919,55.441,3.0672,6.0917,298.01,61204,33.664,1.0784
45,2024/10/29 12:30,8.3164,30.355,0.039485,1.0949,55.466,3.2546,5.7832,298.01,61320,33.765,1.0862
45,2024/10/29 13:00,8.3164,30.355,0.039485,1.0936,55.492,3.1956,6.1004,298.01,61435,33.864,1.094
45,2024/10/29 13:30,8.3164,30.355,0.039485,1.0904,55.518,3.2457,5.7902,298.01,61548,33.963,1.1018
45,2024/10/29 14:00,8.3164,30.355,0.039485,1.092,55.544,3.2019,6.1091,298.01,61659,34.06,1.1096
45,2024/10/29 14:30,8.3164,30.355,0.039485,1.0952,55.569,3.1653,5.7972,298.01,61769,34.156,1.1174
45,2024/10/29 15:00,8.3164,30.355,0.039485,1.0948,55.595,3.2801,6.118,298.01,61878,34.25,1.1252
45,2024/10/29 15:30,8.3164,30.355,0.039485,1.0933,55.621,3.2087,5.8043,298.01,61985,34.344,1.1331
45,2024/10/29 16:00,8.3164,30.355,0.039485,1.0985,55.646,3.1873,6.1268,298.01,62090,34.436,1.1409
45,2024/10/29 16:30,8.3164,30.355,0.039485,1.0947,55.672,3.2323,5.8114,298.01,62194,34.527,1.1488
45,2024/10/29 17:00,8.3164,30.355,0.039485,1.0897,55.698,3.2938,6.1358,298.01,62297,34.617,1.1566
45,2024/10/29 17:30,8.3164,30.355,0.039485,1.1009,55.723,3.2938,5.8185,298.01,62398,34.706,1.1645
45,2024/10/29 18:00,8.3164,30.355,0.039485,1.0966,55.749,3.3136,6.1448,298.01,62498,34.794,1.1723
45,2024/10/29 18:30,8.3164,30.355,0.039485,1.098,55.775,3.3664,5.8256,298.01,62596,34.88,1.1802
45,2024/10/29 19:00,8.3164,30.355,0.039485,1.092,55.8,3.2948,6.1538,298.01,62692,34.965,1.1881
45,2024/10/29 19:30,8.3164,30.355,0.039485,1.0949,55.826,3.3673,5.8327,298.01,62788,35.049,1.196
45,2024/10/29 20:00,8.3164,30.355,0.039485,1.0969,55.852,3.3642,6.163,298.01,62882,35.132,1.2039
45,2024/10/29 20:30,8.3164,30.355,0.039485,1.0967,55.877,3.3344,5.8399,298.01,62974,35.214,1.2118
45,2024/10/29 21:00,8.3164,30.355,0.039485,1.0926,55.903,3.3646,6.1722,298.01,63065,35.295,1.2197
45,2024/10/29 21:30,8.3164,30.355,0.039485,1.0941,55.928,3.2912,5.847,298.01,63155,35.374,1.2276
45,2024/10/29 22:00,8.3164,30.355,0.039485,1.0923,55.954,3.3067,6.1814,298.01,63243,35.452,1.2355
45,2024/10/29 22:30,8.3164,30.355,0.039485,1.0932,55.98,3.2943,5.8542,298.01,63330,35.529,1.2435
45,2024/10/29 23:00,8.3164,30.355,0.039485,1.0958,56.005,3.3334,6.1908,298.01,63416,35.605,1.2514
45,2024/10/29 23:30,8.3164,30.355,0.039485,1.0912,56.031,3.2811,5.8614,298.01,63500,35.68,1.2594
45,2024/10/30 0:00,8.3164,30.355,0.039485,1.0943,56.057,3.3721,6.2002,298.01,63583,35.754,1.2673
45,2024/10/30 0:30,8.3164,30.355,0.039485,1.0949,56.082,3.2862,5.8687,298.01,63664,35.827,1.2753
45,2024/10/30 1:00,8.3164,30.355,0.039485,1.0922,56.108,3.1757,6.2097,298.01,63745,35.898,1.2832
45,2024/10/30 1:30,8.3164,30.355,0.039485,1.0949,56.133,3.3495,5.876,298,63823,35.969,1.2912
45,2024/10/30 2:00,8.3164,30.355,0.039485,1.0942,56.159,3.3436,6.2192,298,63901,36.038,1.2991
45,2024/10/30 2:30,8.3164,30.355,0.039485,1.0968,56.184,3.259,5.8832,298,63977,36.106,1.3071
45,2024/10/30 3:00,8.3164,30.355,0.039485,1.0926,56.21,3.4705,6.2289,298,64052,36.173,1.315
45,2024/10/30 3:30,8.3164,30.355,0.039485,1.0942,56.235,3.2245,5.8906,298,64126,36.239,1.323
45,2024/10/30 4:00,8.3164,30.355,0.039485,1.0936,56.261,3.3582,6.2386,298,64198,36.304,1.331
45,2024/10/30 4:30,8.3164,30.355,0.039485,1.0899,56.287,3.2954,5.8979,298,64269,36.368,1.339
45,2024/10/30 5:00,8.3164,30.355,0.039485,1.0971,56.312,3.4163,6.2484,298,64339,36.431,1.3469
45,2024/10/30 5:30,8.3164,30.355,0.039485,1.0946,56.338,3.4269,5.9052,298,64408,36.492,1.3549
45,2024/10/30 6:00,8.3164,30.355,0.039485,1.0914,56.363,3.4392,6.2583,298,64475,36.553,1.3629
45,2024/10/30 6:30,8.3164,30.355,0.039485,1.0976,56.389,3.3693,5.9126,298,64541,36.612,1.3709
45,2024/10/30 7:00,8.3164,30.355,0.039485,1.0934,56.414,3.3633,6.2682,298,64606,36.671,1.3789
45,2024/10/30 7:30,8.3164,30.355,0.039485,1.0911,56.44,3.4181,5.92,298,64670,36.728,1.3869
45,2024/10/30 8:00,8.3164,30.355,0.039485,1.0964,56.465,3.3901,6.2783,298,64732,36.784,1.3948
45,2024/10/30 8:30,8.3164,30.355,0.039485,1.0959,56.491,3.3923,5.9274,298,64793,36.84,1.4028
45,2024/10/30 9:00,8.3164,30.355,0.039485,1.0951,56.516,3.3896,6.2884,298,64853,36.894,1.4108
45,2024/10/30 9:30,8.3164,30.355,0.039485,1.0923,56.542,3.356,5.9349,298,64912,36.947,1.4188
45,2024/10/30 10:00,8.3164,30.355,0.039485,1.0936,56.567,3.4647,6.2987,298,64970,36.999,1.4268
45,2024/10/30 10:30,8.3164,30.355,0.039485,1.0967,56.593,3.509,5.9424,298,65026,37.051,1.4348
45,2024/10/30 11:00,8.3164,30.355,0.039485,1.0898,56.618,3.3313,6.309,298,65081,37.101,1.4428
45,2024/10/30 11:30,8.3164,30.355,0.039485,1.0928,56.644,3.4435,5.9498,298,65135,37.15,1.4508
45,2024/10/30 12:00,8.3164,30.355,0.039485,1.095,56.669,3.4781,6.3194,298,65188,37.198,1.4587
45,2024/10/30 12:30,8.3164,30.355,0.039485,1.0943,56.694,3.4055,5.9574,298,65240,37.245,1.4667
45,2024/10/30 13:00,8.3164,30.355,0.039485,1.0988,56.72,3.4056,6.3299,298,65291,37.291,1.4747
45,2024/10/30 13:30,8.3164,30.355,0.039485,1.0903,56.745,3.3859,5.9649,298,65340,37.336,1.4827
45,2024/10/30 14:00,8.3164,30.355,0.039485,1.0934,56.771,3.4931,6.3405,298,65389,37.381,1.4906
45,2024/10/30 14:30,8.3164,30.355,0.039485,1.0904,56.796,3.3857,5.9724,298,65436,37.424,1.4986
45,2024/10/30 15:00,8.3164,30.355,0.039485,1.0949,56.822,3.4444,6.3512,298,65482,37.466,1.5065
45,2024/10/30 15:30,8.3164,30.355,0.039485,1.094,56.847,3.4375,5.98,298,65528,37.507,1.5145
45,2024/10/30 16:00,8.3164,30.355,0.039485,1.0951,56.873,3.3759,6.362,298,65572,37.548,1.5224
45,2024/10/30 16:30,8.3164,30.355,0.039485,1.0919,56.898,3.417,5.9876,298,65615,37.587,1.5304
45,2024/10/30 17:00,8.3164,30.355,0.039485,1.0932,56.923,3.344,6.373,298,65656,37.625,1.5383
45,2024/10/30 17:30,8.3164,30.355,0.039485,1.0914,56.949,3.4806,5.9952,298,65697,37.663,1.5463
45,2024/10/30 18:00,8.3164,30.355,0.039485,1.0902,56.974,3.3795,6.384,298,65737,37.699,1.5542
45,2024/10/30 18:30,8.3164,30.355,0.039485,1.0932,56.999,3.4044,6.0028,298,65776,37.735,1.5621
45,2024/10/30 19:00,8.3164,30.355,0.039485,1.0953,57.025,3.3932,6.3951,298,65813,37.769,1.57
45,2024/10/30 19:30,8.3164,30.355,0.039485,1.0903,57.05,3.5246,6.0105,298,65850,37.803,1.5779
45,2024/10/30 20:00,8.3164,30.355,0.039485,1.0883,57.076,3.3315,6.4063,298,65886,37.836,1.5858
45,2024/10/30 20:30,8.3164,30.355,0.039485,1.0909,57.101,3.4641,6.0181,298,65920,37.868,1.5937
45,2024/10/30 21:00,8.3164,30.355,0.039485,1.087,57.126,3.4277,6.4177,298,65954,37.899,1.6015
45,2024/10/30 21:30,8.3164,30.355,0.039485,1.0945,57.151,3.4395,6.0258,298,65986,37.929,1.6094
45,2024/10/30 22:00,8.3164,30.355,0.039485,1.0958,57.177,3.3587,6.4291,298,66018,37.958,1.6172
45,2024/10/30 22:30,8.3164,30.355,0.039485,1.0902,57.202,3.3718,6.0335,298,66049,37.986,1.6251
45,2024/10/30 23:00,8.3164,30.355,0.039485,1.0952,57.228,3.361,6.4407,298,66078,38.014,1.6328
45,2024/10/30 23:30,8.3164,30.355,0.039485,1.0948,57.253,3.4222,6.0412,298,66107,38.04,1.6407
45,2024/10/31 0:00,8.3164,30.355,0.039485,1.0961,57.278,3.5207,6.4524,298,66134,38.066,1.6484
45,2024/10/31 0:30,8.3164,30.355,0.039485,1.1014,57.303,3.3844,6.0489,298,66161,38.091,1.6562
45,2024/10/31 1:00,8.3164,30.355,0.039485,1.0905,57.329,3.4372,6.4642,298,66187,38.115,1.664
45,2024/10/31 1:30,8.3164,30.355,0.039485,1.0891,57.354,3.3629,6.0567,298,66212,38.138,1.6717
45,2024/10/31 2:00,8.3164,30.355,0.039485,1.093,57.379,3.4051,6.4761,298,66236,38.161,1.6794
45,2024/10/31 2:30,8.3164,30.355,0.039485,1.0943,57.405,3.4081,6.0644,298,66259,38.182,1.6872
45,2024/10/31 3:00,8.3164,30.355,0.039485,1.0921,57.43,3.4332,6.4881,298,66281,38.203,1.6948
45,2024/10/31 3:30,8.3164,30.355,0.039485,1.0912,57.455,3.384,6.0721,298,66302,38.223,1.7025
45,2024/10/31 4:00,8.3164,30.355,0.039485,1.0912,57.481,3.4982,6.5002,298,66322,38.242,1.7102
45,2024/10/31 4:30,8.3164,30.355,0.039485,1.0954,57.506,3.5652,6.0799,298,66342,38.26,1.7178
45,2024/10/31 5:00,8.3164,30.355,0.039485,1.095,57.531,3.5251,6.5125,298,66360,38.277,1.7254
45,2024/10/31 5:30,8.3164,30.355,0.039485,1.0917,57.556,3.4948,6.0876,298,66378,38.294,1.733
45,2024/10/31 6:00,8.3164,30.355,0.039485,1.0883,57.582,3.492,6.5249,298,66395,38.31,1.7405
45,2024/10/31 6:30,8.3164,30.355,0.039485,1.0961,57.607,3.493,6.0953,298,66411,38.325,1.7481
45,2024/10/31 7:00,8.3164,30.355,0.039485,1.089,57.632,3.5324,6.5373,298,66426,38.339,1.7556
45,2024/10/31 7:30,8.3164,30.355,0.039485,1.0899,57.657,3.4696,6.1031,298,66440,38.353,1.7631
45,2024/10/31 8:00,8.3164,30.355,0.039485,1.0933,57.683,3.4398,6.5499,298,66454,38.366,1.7705
45,2024/10/31 8:30,8.3164,30.355,0.039485,1.0948,57.708,3.4777,6.1108,298,66466,38.378,1.778
45,2024/10/31 9:00,8.3164,30.355,0.039485,1.0915,57.733,3.4385,6.5626,298,66478,38.389,1.7854
45,2024/10/31 9:30,8.3164,30.355,0.039485,1.0935,57.758,3.5342,6.1185,298,66489,38.4,1.7928
45,2024/10/31 10:00,8.3164,30.355,0.039485,1.0895,57.783,3.4543,6.5755,298,66499,38.41,1.8001
45,2024/10/31 10:30,8.3164,30.355,0.039485,1.0933,57.809,3.5188,6.1262,298,66509,38.419,1.8074
45,2024/10/31 11:00,8.3164,30.355,0.039485,1.0945,57.834,3.4711,6.5884,298,66517,38.427,1.8147
45,2024/10/31 11:30,8.3164,30.355,0.039485,1.0927,57.859,3.5739,6.1339,298,66525,38.435,1.822
45,2024/10/31 12:00,8.3164,30.355,0.039485,1.0954,57.884,3.5092,6.6014,298,66532,38.442,1.8292
45,2024/10/31 12:30,8.3164,30.355,0.039485,1.0878,57.909,3.5505,6.1415,298,66539,38.449,1.8364
45,2024/10/31 13:00,8.3164,30.355,0.039485,1.093,57.935,3.619,6.6145,298,66544,38.454,1.8435
45,2024/10/31 13:30,8.3164,30.355,0.039485,1.0941,57.96,3.3767,6.1492,298,66549,38.459,1.8506
45,2024/10/31 14:00,8.3164,30.355,0.039485,1.0968,57.985,3.5248,6.6278,298,66553,38.464,1.8577
45,2024/10/31 14:30,8.3164,30.355,0.039485,1.0958,58.01,3.406,6.1567,298,66557,38.467,1.8647
45,2024/10/31 15:00,8.3164,30.355,0.039485,1.0892,58.035,3.4251,6.6411,298,66560,38.471,1.8717
45,2024/10/31 15:30,8.3164,30.355,0.039485,1.0952,58.06,3.5286,6.1643,298,66562,38.473,1.8787
46,2024/10/31 16:00,8.6988,30.503,0,1.161,48.592,0.5107,5.0811,278.71,15.567,0,2.83E-06
46,2024/10/31 16:30,8.6988,30.503,0,1.1603,48.589,0.5407,5.0755,287.69,34.88,0,5.74E-06
46,2024/10/31 17:00,8.6988,30.503,0,1.1566,48.581,0.44424,5.0678,295.4,61.832,0,8.77E-06
46,2024/10/31 17:30,8.6988,30.503,0,1.1579,48.569,0.4952,5.0586,300.88,97.63,0,1.20E-05
46,2024/10/31 18:00,8.6988,30.503,0,1.1536,48.554,0.53163,5.0493,299.46,139.54,53.511,1.56E-05
46,2024/10/31 18:30,8.6988,30.503,0,1.1605,48.541,0.51966,5.0406,299.46,185.23,0,1.94E-05
46,2024/10/31 19:00,8.6988,30.503,0,1.1557,48.528,0.46839,5.0325,298.48,235.22,36.397,2.37E-05
46,2024/10/31 19:30,8.6988,30.503,0,1.1531,48.516,0.55781,5.0245,297.78,289.27,25.296,2.83E-05
46,2024/10/31 20:00,8.6988,30.503,0,1.1572,48.504,0.54594,5.0208,297.22,347.91,20.381,3.34E-05
46,2024/10/31 20:30,8.6988,30.503,0,1.1629,48.493,0.51761,5.011,296.95,411.81,7.0075,3.89E-05
46,2024/10/31 21:00,8.6988,30.503,0,1.1549,48.482,0.52484,5.0199,296.96,482.07,0,4.50E-05
46,2024/10/31 21:30,8.6988,30.503,0,1.158,48.47,0.58557,5.0043,296.97,559.52,0,5.17E-05
46,2024/10/31 22:00,8.6988,30.503,0,1.1554,48.459,0.50172,5.0345,296.98,645.16,0,5.90E-05
46,2024/10/31 22:30,8.6988,30.503,0,1.1569,48.448,0.51581,5.0047,296.99,739.65,0,6.70E-05
46,2024/10/31 23:00,8.6988,30.503,0,1.1586,48.437,0.46786,5.0767,297,844.49,0,7.59E-05
46,2024/10/31 23:30,8.6988,30.503,0,1.1569,48.425,0.53287,5.0269,297.01,960.58,0,8.57E-05
46,2024/11/1 0:00,8.6988,30.503,0,1.1469,48.414,0.52255,5.1974,297.02,1090.5,0,9.65E-05
46,2024/11/1 0:30,8.6988,30.503,0,1.1487,48.403,0.59723,5.1268,297.04,1236,0,0.00010857
46,2024/11/1 1:00,8.6988,30.503,0,1.149,48.391,0.52517,5.4675,297.06,1400.6,0,0.00012202
46,2024/11/1 1:30,8.6988,30.503,0,1.1495,48.38,0.50616,5.3311,297.08,1586.2,0,0.0001371
46,2024/11/1 2:00,8.6988,30.503,0,1.1448,48.369,0.63518,5.6624,297.1,1794.8,0,0.00015404
46,2024/11/1 2:30,8.6988,30.503,0,1.1426,48.358,0.64686,5.4442,297.13,2027.6,0,0.00017315
46,2024/11/1 3:00,8.6988,30.503,0,1.1475,48.346,0.70383,5.7226,297.16,2287.3,0,0.00019474
46,2024/11/1 3:30,8.6988,30.503,0,1.1432,48.335,0.72721,5.4552,297.19,2575.5,0,0.00021921
46,2024/11/1 4:00,8.6988,30.503,0,1.1391,48.324,0.68366,5.7002,297.23,2896,0,0.00024696
46,2024/11/1 4:30,8.6988,30.503,0,1.1354,48.312,0.65407,5.4164,297.27,3250.2,0,0.00027853
